entry_idx,entry_date,side,entry_price,units,risk_frac,conf_weight,vol_scale,trend_weight,exit_idx,exit_price,gross_ret,net_ret,pct_ret,pre_equity,post_equity,exit_reason
512,2023-11-27 13:00:00+00:00,long,2012.805948852539,,0.02162262859539544,0.7687717523353284,1.4,1.0045071677048267,,,,,,,,
512,,short,2012.805948852539,,,,,,513.0,2013.1060255737302,-0.00014906155829808032,-0.0016490615582980804,,,,sl
516,2023-11-27 15:30:00+00:00,long,2012.1555994262694,,0.02292004068862683,0.8140178346789212,1.4,1.0055957583036839,,,,,,,,
516,,short,2012.1555994262694,,,,,,517.0,2012.5057499999998,-0.0001739873656164681,-0.0016739873656164681,,,,sl
520,2023-11-27 17:30:00+00:00,long,2012.805887786865,,0.023849039397699313,0.846523581805358,1.4,1.0061756404283297,,,,,,,,
520,,short,2012.805887786865,,,,,,521.0,2014.0065,-0.0005961312503881544,-0.0020961312503881544,,,,sl
524,2023-11-27 19:30:00+00:00,long,2015.1070866394039,,0.023838806940140816,0.846523581805358,1.4,1.0057439396220462,,,,,,,,
524,,short,2015.1070866394039,,,,,,525.0,2015.807448852539,-0.00034743507547496666,-0.0018474350754749667,,,,sl
528,2023-11-27 22:00:00+00:00,long,2016.0075,,0.023829625124227198,0.846523581805358,1.4,1.0053565647113372,,,,,,,,
528,,short,2016.0075,,,,,,529.0,2016.6077755737301,-0.00029766600178826597,-0.001797666001788266,,,,sl
532,2023-11-28 02:00:00+00:00,long,2016.207551147461,,0.02223670707400856,0.7903016200963862,1.4,1.004892422831124,,,,,,,,
532,,short,2016.207551147461,,,,,,533.0,2015.9074744262693,0.00014885441172185487,-0.0013511455882781452,,,,sl
536,2023-11-28 06:00:00+00:00,long,2017.1080255737302,,0.023817525527359367,0.846523581805358,1.4,1.004846090497915,,,,,,,,
536,,short,2017.1080255737302,,,,,,538.0,2016.6077755737301,0.0002480650952849661,-0.001251934904715034,,,,sl
540,2023-11-28 10:00:00+00:00,long,2015.7073011474608,,0.023205491394945217,0.8248369064601048,1.4,1.0047653582527436,,,,,,,,
540,,short,2015.7073011474608,,,,,,541.0,2016.50775,-0.00039694806654677617,-0.0018969480665467762,,,,sl
544,2023-11-28 14:00:00+00:00,long,2027.61327557373,,0.02290372074965126,0.8140178346789212,1.4,1.0048797359530888,,,,,,,,
544,,short,2027.61327557373,,,,,,545.0,2030.2146122131346,-0.0012813111597934634,-0.0027813111597934635,,,,sl
548,2023-11-28 16:00:00+00:00,long,2041.6202755737302,,0.022945103193632063,0.8140178346789212,1.4,1.006695352718376,,,,,,,,
548,,short,2041.6202755737302,,,,,,549.0,2042.1705383605959,-0.0002694499683202345,-0.0017694499683202345,,,,sl
552,2023-11-28 18:00:00+00:00,long,2041.4202244262694,,0.02238840947307513,0.7923311593336679,1.4,1.0091563902172664,,,,,,,,
552,,short,2041.4202244262694,,,,,,553.0,2042.570762786865,-0.0005632795600314378,-0.002063279560031438,,,,sl
556,2023-11-28 20:00:00+00:00,long,2043.021,,0.022447708590555556,0.7923311593336679,1.4,1.0118292948472978,,,,,,,,
556,,short,2043.021,,,,,,557.0,2042.8208877868651,9.795876590601438e-05,-0.0014020412340939857,,,,sl
560,2023-11-28 23:00:00+00:00,long,2046.1225255737302,,0.02313123726910386,0.8140178346789212,1.4,1.0148618145197765,,,,,,,,
560,,short,2046.1225255737302,,,,,,561.0,2051.025,-0.002390255811738018,-0.003890255811738018,,,,sl
564,2023-11-29 03:00:00+00:00,long,2046.0224999999998,,0.02351217239898243,0.8248369064601048,1.4,1.01804421727996,,,,,,,,
564,,short,2046.0224999999998,,,,,,565.0,2047.723301147461,-0.000830581527547225,-0.002330581527547225,,,,sl
568,2023-11-29 07:00:00+00:00,long,2044.321698852539,,0.02345413424749224,0.8228073672228229,1.4,1.0180361589656377,,,,,,,,
568,,short,2044.321698852539,,,,,,569.0,2064.831948852539,-0.009933132820517443,-0.011433132820517443,,,,sl
572,2023-11-29 11:00:00+00:00,long,2062.230551147461,,0.023220351345364945,0.8140178346789212,1.4,1.0187716128622273,,,,,,,,
572,,short,2062.230551147461,,,,,,573.0,2063.431102294922,-0.0005818227447117463,-0.0020818227447117464,,,,sl
576,2023-11-29 14:30:00+00:00,long,2065.8824005737297,,0.022559510434221285,0.7903016200963862,1.4,1.01948013357726,,,,,,,,
576,,short,2065.8824005737297,,,,,,577.0,2065.232051147461,0.0003149038026537543,-0.0011850961973462457,,,,sl
580,2023-11-29 16:30:00+00:00,long,2065.63227557373,,0.022631430223351366,0.7923311593336679,1.4,1.0201105378708368,,,,,,,,
580,,short,2065.63227557373,,,,,,581.0,2067.033,-0.0006776497647932311,-0.002177649764793231,,,,sl
584,2023-11-29 18:30:00+00:00,long,2069.183977294922,,0.021964273107744393,0.7687717523353284,1.4,1.0203787052446531,,,,,,,,
584,,short,2069.183977294922,,,,,,585.0,2068.433602294922,0.00036277451650734704,-0.001137225483492653,,,,sl
588,2023-11-29 20:30:00+00:00,long,2066.6327755737298,,0.022594165804414215,0.7903016200963862,1.4,1.0210462341154998,,,,,,,,
588,,short,2066.6327755737298,,,,,,589.0,2066.53275,4.840260757044135e-05,-0.0014515973924295587,,,,sl
592,2023-11-30 00:00:00+00:00,long,2067.833448852539,,0.02254351563537611,0.7903016200963862,1.4,1.0187573173747202,,,,,,,,
592,,short,2067.833448852539,,,,,,593.0,2064.331698852539,0.0016963116934871625,0.00019631169348716246,,,,sl
596,2023-11-30 05:00:00+00:00,long,2062.930852294922,,0.021864186050616456,0.7687717523353284,1.4,1.0157290316013246,,,,,,,,
596,,short,2062.930852294922,,,,,,597.0,2066.9328522949218,-0.0019362022310287497,-0.0034362022310287497,,,,sl
600,2023-11-30 09:00:00+00:00,long,2060.729801147461,,0.021791807841381617,0.7687717523353284,1.4,1.0123666083121636,,,,,,,,
600,,short,2060.729801147461,,,,,,601.0,2059.329198852539,0.0006801254970318915,-0.0008198745029681085,,,,sl
604,2023-11-30 13:00:00+00:00,long,2057.4281022949217,,0.022304119051366523,0.7903016200963862,1.4,1.0079388174717343,,,,,,,,
604,,short,2057.4281022949217,,,,,,605.0,2057.328198852539,4.855979830464818e-05,-0.0014514402016953518,,,,sl
608,2023-11-30 15:30:00+00:00,long,2059.779375,,0.02229016880467109,0.7923311593336679,1.4,1.0047281972088091,,,,,,,,
608,,short,2059.779375,,,,,,609.0,2060.629897705078,-0.0004127488910187216,-0.0019127488910187216,,,,sl
612,2023-11-30 17:30:00+00:00,long,2056.9279744262694,,0.02217536808729933,0.7903016200963862,1.4,1.0021204709066283,,,,,,,,
612,,short,2056.9279744262694,,,,,,613.0,2055.827448852539,0.0005353200115820744,-0.0009646799884179256,,,,sl
616,2023-11-30 19:30:00+00:00,long,2056.977926147461,,0.022783789458656216,0.8140178346789212,1.4,0.999617860585985,,,,,,,,
616,,short,2056.977926147461,,,,,,617.0,2057.028,-2.4342815235778303e-05,-0.0015243428152357783,,,,sl
620,2023-11-30 22:00:00+00:00,long,2058.828948852539,,0.023875445175014984,0.8547883290947322,1.4,0.9975504361872837,,,,,,,,
620,,short,2058.828948852539,,,,,,621.0,2060.5297499999997,-0.0008254193599781523,-0.0023254193599781523,,,,sl
624,2023-12-01 02:00:00+00:00,long,2060.629897705078,,0.022068928304733473,0.7903016200963862,1.4,0.9973103823160725,,,,,,,,
624,,short,2060.629897705078,,,,,,625.0,2060.0295,0.00029145102294791947,-0.0012085489770520806,,,,sl
628,2023-12-01 06:00:00+00:00,long,2061.0299999999997,,0.02205831152061163,0.7903016200963862,1.4,0.9968306023790806,,,,,,,,
628,,short,2061.0299999999997,,,,,,630.0,2066.132647705078,-0.0024696612343577673,-0.003969661234357767,,,,sl
632,2023-12-01 10:00:00+00:00,long,2064.331698852539,,0.022078710798017674,0.7903016200963862,1.4,0.9977524600636892,,,,,,,,
632,,short,2064.331698852539,,,,,,636.0,2063.2310511474607,0.0005334582883802508,-0.0009665417116197493,,,,sl
637,2023-12-01 14:30:00+00:00,long,2066.6327755737298,,0.022162687037024165,0.7923311593336679,1.4,0.9989819631758913,,,,,,,,
637,,short,2066.6327755737298,,,,,,638.0,2070.0344999999998,-0.001643317744834727,-0.003143317744834727,,,,sl
641,2023-12-01 16:30:00+00:00,long,2083.9915482788083,,0.02283483695724996,0.8140178346789212,1.4,1.0018575227556668,,,,,,,,
641,,short,2083.9915482788083,,,,,,642.0,2088.343698852539,-0.002084020257835051,-0.003584020257835051,,,,sl
645,2023-12-01 18:30:00+00:00,long,2090.444724426269,,0.02226401495557912,0.7903016200963862,1.4,1.0061264851939773,,,,,,,,
645,,short,2090.444724426269,,,,,,646.0,2088.0434999999998,0.0011499877403269299,-0.0003500122596730702,,,,sl
649,2023-12-01 20:30:00+00:00,long,2092.0454999999997,,0.02302757241805493,0.8140178346789212,1.4,1.0103136142824307,,,,,,,,
649,,short,2092.0454999999997,,,,,,650.0,2092.745801147461,-0.0003346326854781756,-0.0018346326854781756,,,,sl
653,2023-12-02 00:00:00+00:00,long,2095.435148078613,,0.02250361074648636,0.7923311593336679,1.4,1.0143490816125138,,,,,,,,
653,,short,2095.435148078613,,,,,,654.0,2096.331597055664,-0.0004276274699623883,-0.0019276274699623883,,,,sl
657,2023-12-02 04:00:00+00:00,long,2099.0209439868163,,0.023232909133896952,0.8140178346789212,1.4,1.0193225743135186,,,,,,,,
657,,short,2099.0209439868163,,,,,,658.0,2099.9173929638673,-0.00042689725798483735,-0.0019268972579848374,,,,sl
661,2023-12-02 08:00:00+00:00,long,2102.6067398950195,,0.022660055368905096,0.7923311593336679,1.4,1.0214008148148594,,,,,,,,
661,,short,2102.6067398950195,,,,,,662.0,2103.50318887207,-0.0004261695355599615,-0.0019261695355599615,,,,sl
665,2023-12-02 12:00:00+00:00,long,2106.1925358032227,,0.02265379547366785,0.7923311593336679,1.4,1.0211186503632776,,,,,,,,
665,,short,2106.1925358032227,,,,,,666.0,2107.088984780273,-0.00042544428997814965,-0.0019254442899781497,,,,sl
669,2023-12-02 16:00:00+00:00,long,2109.778331711426,,0.022602627293740345,0.7903016200963862,1.4,1.021428614765719,,,,,,,,
669,,short,2109.778331711426,,,,,,670.0,2110.6747806884764,-0.0004247215086153888,-0.0019247215086153889,,,,sl
673,2023-12-02 20:00:00+00:00,long,2113.364127619629,,0.02260081376619031,0.7903016200963862,1.4,1.0213466601810064,,,,,,,,
673,,short,2113.364127619629,,,,,,674.0,2114.2605765966796,-0.0004240011789339304,-0.0019240011789339304,,,,sl
677,2023-12-03 00:00:00+00:00,long,2116.9499235278317,,0.02259292453778753,0.7903016200963862,1.4,1.0209901404041548,,,,,,,,
677,,short,2116.9499235278317,,,,,,678.0,2117.8463725048828,-0.00042328328848084684,-0.0019232832884808469,,,,sl
681,2023-12-03 04:00:00+00:00,long,2120.535719436035,,0.0225821986746563,0.7903016200963862,1.4,1.0205054311100574,,,,,,,,
681,,short,2120.535719436035,,,,,,682.0,2121.432168413086,-0.0004225678248866993,-0.0019225678248866993,,,,sl
685,2023-12-03 08:00:00+00:00,long,2124.121515344238,,0.02257059654977367,0.7903016200963862,1.4,1.0199811229314906,,,,,,,,
685,,short,2124.121515344238,,,,,,686.0,2125.017964321289,-0.00042185477586653697,-0.001921854775866537,,,,sl
689,2023-12-03 12:00:00+00:00,long,2127.7073112524413,,0.022553235631135097,0.7903016200963862,1.4,1.019196570815243,,,,,,,,
689,,short,2127.7073112524413,,,,,,690.0,2128.6037602294923,-0.0004211441292175655,-0.0019211441292175655,,,,sl
693,2023-12-03 16:00:00+00:00,long,2131.2931071606445,,0.02213412702866976,0.7762402445616425,1.4,1.0183761306844101,,,,,,,,
693,,short,2131.2931071606445,,,,,,694.0,2132.1895561376955,-0.0004204358728193691,-0.0019204358728193691,,,,sl
697,2023-12-03 20:00:00+00:00,long,2134.878903068847,,0.021894944503986255,0.7687717523353284,1.4,1.017157955320805,,,,,,,,
697,,short,2134.878903068847,,,,,,698.0,2135.7753520458987,-0.0004197299946330224,-0.0019197299946330224,,,,sl
701,2023-12-04 00:00:00+00:00,long,2116.657897705078,,0.021871159083356625,0.7687717523353284,1.4,1.0160529728528351,,,,,,,,
701,,short,2116.657897705078,,,,,,702.0,2108.7538011474608,0.003748231089526044,0.002248231089526044,,,,sl
705,2023-12-04 04:00:00+00:00,long,2105.852448852539,,0.0223963976369945,0.7903016200963862,1.4,1.0121089516187778,,,,,,,,
705,,short,2105.852448852539,,,,,,706.0,2106.752801147461,-0.00042736494496720123,-0.0019273649449672013,,,,sl
709,2023-12-04 08:00:00+00:00,long,2090.2445511474607,,0.02292518625600259,0.8140178346789212,1.4,1.0058215153517376,,,,,,,,
709,,short,2090.2445511474607,,,,,,710.0,2090.944852294922,-0.0003349209074990922,-0.0018349209074990922,,,,sl
713,2023-12-04 12:00:00+00:00,long,2089.7443011474606,,0.022152473798356186,0.7923311593336679,1.4,0.9985216019751993,,,,,,,,
713,,short,2089.7443011474606,,,,,,732.0,2056.127647705078,0.01634949730864399,0.01484949730864399,,,,tp
733,2023-12-05 01:00:00+00:00,long,2054.826948852539,,0.021260297635162177,0.7923311593336679,1.4,0.9583068079153741,,,,,,,,
733,,short,2054.826948852539,,,,,,734.0,2053.7263011474606,0.0005359271605291926,-0.0009640728394708074,,,,sl
737,2023-12-05 05:00:00+00:00,long,2051.625397705078,,0.02131059733034929,0.7923311593336679,1.4,0.9605740640545429,,,,,,,,
737,,short,2051.625397705078,,,,,,738.0,2052.52575,-0.000438655785400921,-0.001938655785400921,,,,sl
741,2023-12-05 09:00:00+00:00,long,2047.9234744262694,,0.02137441111471687,0.7903016200963862,1.4,0.9659246623238615,,,,,,,,
741,,short,2047.9234744262694,,,,,,745.0,2048.62377557373,-0.0003418398028035563,-0.0018418398028035563,,,,sl
746,2023-12-05 14:00:00+00:00,long,2035.9174744262693,,0.021547724362846864,0.7923311593336679,1.4,0.9712625526863937,,,,,,,,
746,,short,2035.9174744262693,,,,,,747.0,2035.617336639404,0.00014744312767600576,-0.0013525568723239943,,,,sl
750,2023-12-05 16:00:00+00:00,long,2033.7163011474609,,0.02161753741348572,0.7923311593336679,1.4,0.974409372305603,,,,,,,,
750,,short,2033.7163011474609,,,,,,751.0,2035.0169999999998,-0.0006391587158922629,-0.002139158715892263,,,,sl
754,2023-12-05 18:00:00+00:00,long,2037.318198852539,,0.02226570190045866,0.8140178346789212,1.4,0.976887244265051,,,,,,,,
754,,short,2037.318198852539,,,,,,755.0,2038.1685994262693,-0.0004172375994654365,-0.0019172375994654365,,,,sl
758,2023-12-05 20:00:00+00:00,long,2038.61877557373,,0.021746496439466866,0.7923311593336679,1.4,0.9802221936809481,,,,,,,,
758,,short,2038.61877557373,,,,,,759.0,2038.318637786865,0.00014724772726948387,-0.0013527522727305162,,,,sl
762,2023-12-06 01:00:00+00:00,long,2039.7193011474608,,0.02182403401388358,0.7923311593336679,1.4,0.9837171958068773,,,,,,,,
762,,short,2039.7193011474608,,,,,,763.0,2039.819448852539,-4.9096357589095696e-05,-0.0015490963575890957,,,,sl
766,2023-12-06 05:00:00+00:00,long,2043.321198852539,,0.023408283464415255,0.846523581805358,1.4,0.9875804309505235,,,,,,,,
766,,short,2043.321198852539,,,,,,767.0,2044.7218011474608,-0.0006849842820356722,-0.0021849842820356722,,,,sl
770,2023-12-06 09:00:00+00:00,long,2039.6192755737302,,0.022019715913918554,0.7923311593336679,1.4,0.9925375472529073,,,,,,,,
770,,short,2039.6192755737302,,,,,,771.0,2041.3201988525389,-0.0008332466801459493,-0.0023332466801459493,,,,sl
774,2023-12-06 13:00:00+00:00,long,2048.9239744262695,,0.02271910820953422,0.8140178346789212,1.4,0.9967800301195175,,,,,,,,
774,,short,2048.9239744262695,,,,,,776.0,2046.5227499999999,0.0011733191953373634,-0.00032668080466263663,,,,sl
778,2023-12-06 15:30:00+00:00,long,2049.024,,0.022159180873535484,0.7923311593336679,1.4,0.9988239230393642,,,,,,,,
778,,short,2049.024,,,,,,779.0,2048.823948852539,9.76419411597984e-05,-0.0014023580588402016,,,,sl
782,2023-12-06 17:30:00+00:00,long,2048.823948852539,,0.02219518696945893,0.7923311593336679,1.4,1.0004468959366402,,,,,,,,
782,,short,2048.823948852539,,,,,,783.0,2049.3241988525388,-0.0002441048616318442,-0.0017441048616318442,,,,sl
786,2023-12-06 19:30:00+00:00,long,2047.2231122131348,,0.022225652161723605,0.7923311593336679,1.4,1.001820112890264,,,,,,,,
786,,short,2047.2231122131348,,,,,,787.0,2045.6222755737301,0.0007825670743419888,-0.0007174329256580112,,,,sl
790,2023-12-06 22:00:00+00:00,long,2044.821887786865,,0.02223012587882591,0.7923311593336679,1.4,1.0020217654555006,,,,,,,,
790,,short,2044.821887786865,,,,,,791.0,2045.222051147461,-0.00019565765994522533,-0.0016956576599452254,,,,sl
794,2023-12-07 02:00:00+00:00,long,2046.822948852539,,0.023163466845387653,0.8248369064601048,1.4,1.0029457539671471,,,,,,,,
794,,short,2046.822948852539,,,,,,798.0,2047.323198852539,-0.0002443434433216929,-0.001744343443321693,,,,sl
799,2023-12-07 07:00:00+00:00,long,2047.12302557373,,0.022253395214148968,0.7923311593336679,1.4,1.003070629532496,,,,,,,,
799,,short,2047.12302557373,,,,,,800.0,2050.824948852539,-0.001805089840008156,-0.003305089840008156,,,,sl
803,2023-12-07 11:00:00+00:00,long,2050.624897705078,,0.022201710546719204,0.7903016200963862,1.4,1.003310905163898,,,,,,,,
803,,short,2050.624897705078,,,,,,804.0,2051.225051147461,-0.00029258293332901086,-0.001792582933329011,,,,sl
807,2023-12-07 14:30:00+00:00,long,2045.52225,,0.022862013442894537,0.8140178346789212,1.4,1.0030498661315381,,,,,,,,
807,,short,2045.52225,,,,,,808.0,2047.023,-0.0007331378299120228,-0.002233137829912023,,,,sl
811,2023-12-07 16:30:00+00:00,long,2045.272125,,0.022848534364256004,0.8140178346789212,1.4,1.0024584839220172,,,,,,,,
811,,short,2045.272125,,,,,,812.0,2046.5227499999999,-0.0006110975311659494,-0.0021110975311659495,,,,sl
815,2023-12-07 18:30:00+00:00,long,2047.9734261474607,,0.022176534397438535,0.7903016200963862,1.4,1.0021731772816171,,,,,,,,
815,,short,2047.9734261474607,,,,,,816.0,2047.723301147461,0.00012214785066899658,-0.0013778521493310034,,,,sl
819,2023-12-07 20:30:00+00:00,long,2046.7228622131347,,0.02217035383056763,0.7903016200963862,1.4,1.0018938731204072,,,,,,,,
819,,short,2046.7228622131347,,,,,,820.0,2046.322698852539,0.00019555242231361625,-0.0013044475776863838,,,,sl
823,2023-12-08 00:00:00+00:00,long,2048.723801147461,,0.022197057175453876,0.7923311593336679,1.4,1.0005311953743958,,,,,,,,
823,,short,2048.723801147461,,,,,,824.0,2049.624397705078,-0.00043939590035391163,-0.0019393959003539117,,,,sl
827,2023-12-08 04:00:00+00:00,long,2048.823948852539,,0.022132302310973514,0.7903016200963862,1.4,1.0001742982035784,,,,,,,,
827,,short,2048.823948852539,,,,,,830.0,2048.4237244262695,0.00019538165932031504,-0.001304618340679685,,,,sl
831,2023-12-08 08:00:00+00:00,long,2045.6222755737301,,0.022135960674213577,0.7903016200963862,1.4,1.0003396222098564,,,,,,,,
831,,short,2045.6222755737301,,,,,,832.0,2045.9224744262694,-0.00014673031666245784,-0.0016467303166624579,,,,sl
835,2023-12-08 12:00:00+00:00,long,2045.12202557373,,0.02303858722561183,0.8228073672228229,1.4,0.9999991728394082,,,,,,,,
835,,short,2045.12202557373,,,,,,862.0,2022.16055057373,0.0113549218401503,0.009854921840150301,,,,tp
863,2023-12-09 09:00:00+00:00,long,2022.21057557373,,0.02335985143988749,0.846523581805358,1.4,0.9855371149710477,,,,,,,,
863,,short,2022.21057557373,,,,,,864.0,2022.2606005737305,-2.4737167893307266e-05,-0.0015247371678933073,,,,sl
867,2023-12-09 13:00:00+00:00,long,2022.41067557373,,0.022528700433338992,0.8140178346789212,1.4,0.9884260636195814,,,,,,,,
867,,short,2022.41067557373,,,,,,868.0,2022.46070057373,-2.473472042541225e-05,-0.0015247347204254123,,,,sl
871,2023-12-09 17:00:00+00:00,long,2022.61077557373,,0.022573200597524448,0.8140178346789212,1.4,0.9903784674986424,,,,,,,,
871,,short,2022.61077557373,,,,,,872.0,2022.66080057373,-2.4732273441907537e-05,-0.0015247322734419076,,,,sl
875,2023-12-09 21:00:00+00:00,long,2022.8108755737298,,0.02261456731079588,0.8140178346789212,1.4,0.9921933940934875,,,,,,,,
875,,short,2022.8108755737298,,,,,,876.0,2022.86090057373,-2.472982694268211e-05,-0.0015247298269426821,,,,sl
879,2023-12-10 01:00:00+00:00,long,2023.0109755737305,,0.022655310866270675,0.8140178346789212,1.4,0.9939809802116916,,,,,,,,
879,,short,2023.0109755737305,,,,,,880.0,2023.0610005737299,-2.4727380926736764e-05,-0.0015247273809267368,,,,sl
883,2023-12-10 05:00:00+00:00,long,2023.21107557373,,0.022694955307649933,0.8140178346789212,1.4,0.9957203437072845,,,,,,,,
883,,short,2023.21107557373,,,,,,884.0,2023.2611005737303,-2.4724935395625813e-05,-0.0015247249353956258,,,,sl
887,2023-12-10 09:00:00+00:00,long,2023.4111755737301,,0.022738662231275346,0.8140178346789212,1.4,0.9976379448844948,,,,,,,,
887,,short,2023.4111755737301,,,,,,888.0,2023.4612005737301,-2.4722490347683923e-05,-0.001524722490347684,,,,sl
891,2023-12-10 13:00:00+00:00,long,2023.6112755737302,,0.022778808356371232,0.8140178346789212,1.4,0.9993993192929087,,,,,,,,
891,,short,2023.6112755737302,,,,,,892.0,2023.6613005737302,-2.472004578324416e-05,-0.0015247200457832442,,,,sl
895,2023-12-10 17:00:00+00:00,long,2023.81137557373,,0.02281740152137181,0.8140178346789212,1.4,1.001092559001831,,,,,,,,
895,,short,2023.81137557373,,,,,,896.0,2023.8614005737302,-2.4717601702417547e-05,-0.0015247176017024176,,,,sl
899,2023-12-10 21:00:00+00:00,long,2024.0114755737304,,0.02282879609222905,0.8140178346789212,1.4,1.0015924853447808,,,,,,,,
899,,short,2024.0114755737304,,,,,,900.0,2024.06150057373,-2.4715158104315904e-05,-0.001524715158104316,,,,sl
